population,scheme,period_start,period_label,archetype,share_pct
matched_only,blend_equal_log,2000,2000–2004,Creator/Artist,1.6186368902535093
matched_only,blend_equal_log,2000,2000–2004,Everyman/Orphan,4.3109347806455744
matched_only,blend_equal_log,2000,2000–2004,Explorer/Seeker,17.088824799357266
matched_only,blend_equal_log,2000,2000–2004,Hero/Warrior,25.378805524882345
matched_only,blend_equal_log,2000,2000–2004,Innocent,1.9912489718815332
matched_only,blend_equal_log,2000,2000–2004,Jester/Trickster,4.271115930834275
matched_only,blend_equal_log,2000,2000–2004,Lover,1.1868120940544635
matched_only,blend_equal_log,2000,2000–2004,Magician/Transformer,5.062804354262985
matched_only,blend_equal_log,2000,2000–2004,Rebel/Outlaw,11.560188018232449
matched_only,blend_equal_log,2000,2000–2004,Ruler/Leader,10.884532382774877
matched_only,blend_equal_log,2000,2000–2004,Sage/Investigator,10.904084879894377
matched_only,blend_equal_log,2005,2005–2009,Caregiver/Guardian,1.4884896763585522
matched_only,blend_equal_log,2005,2005–2009,Creator/Artist,2.839629462966028
matched_only,blend_equal_log,2005,2005–2009,Everyman/Orphan,7.581180897407234
matched_only,blend_equal_log,2005,2005–2009,Explorer/Seeker,16.152306537405213
matched_only,blend_equal_log,2005,2005–2009,Hero/Warrior,25.264634245447432
matched_only,blend_equal_log,2005,2005–2009,Innocent,1.299811237019778
matched_only,blend_equal_log,2005,2005–2009,Jester/Trickster,5.361314713637261
matched_only,blend_equal_log,2005,2005–2009,Lover,0.6535073718196698
matched_only,blend_equal_log,2005,2005–2009,Magician/Transformer,4.411513280230392
matched_only,blend_equal_log,2005,2005–2009,Rebel/Outlaw,9.154837581891336
matched_only,blend_equal_log,2005,2005–2009,Ruler/Leader,9.23402731905292
matched_only,blend_equal_log,2005,2005–2009,Sage/Investigator,11.22418112531933
matched_only,blend_equal_log,2010,2010–2014,Caregiver/Guardian,1.957347690557512
matched_only,blend_equal_log,2010,2010–2014,Creator/Artist,4.447603112214182
matched_only,blend_equal_log,2010,2010–2014,Everyman/Orphan,9.173834297796406
matched_only,blend_equal_log,2010,2010–2014,Explorer/Seeker,16.828946447402636
matched_only,blend_equal_log,2010,2010–2014,Hero/Warrior,21.93028173906824
matched_only,blend_equal_log,2010,2010–2014,Innocent,2.4607583197412803
matched_only,blend_equal_log,2010,2010–2014,Jester/Trickster,6.74465497109388
matched_only,blend_equal_log,2010,2010–2014,Lover,1.9871739974068567
matched_only,blend_equal_log,2010,2010–2014,Magician/Transformer,5.100394227442864
matched_only,blend_equal_log,2010,2010–2014,Rebel/Outlaw,8.699939586421129
matched_only,blend_equal_log,2010,2010–2014,Ruler/Leader,6.319377582360666
matched_only,blend_equal_log,2010,2010–2014,Sage/Investigator,9.150011009538558
matched_only,blend_equal_log,2015,2015–2019,Caregiver/Guardian,2.2156459959332944
matched_only,blend_equal_log,2015,2015–2019,Creator/Artist,4.574913862122656
matched_only,blend_equal_log,2015,2015–2019,Everyman/Orphan,11.392245561390297
matched_only,blend_equal_log,2015,2015–2019,Explorer/Seeker,17.07451688872513
matched_only,blend_equal_log,2015,2015–2019,Hero/Warrior,18.60174103225715
matched_only,blend_equal_log,2015,2015–2019,Innocent,2.655437206162228
matched_only,blend_equal_log,2015,2015–2019,Jester/Trickster,6.7592426253272295
matched_only,blend_equal_log,2015,2015–2019,Lover,3.086622700536645
matched_only,blend_equal_log,2015,2015–2019,Magician/Transformer,6.046320226627457
matched_only,blend_equal_log,2015,2015–2019,Rebel/Outlaw,8.670435691583382
matched_only,blend_equal_log,2015,2015–2019,Ruler/Leader,5.57372034883569
matched_only,blend_equal_log,2015,2015–2019,Sage/Investigator,7.519823873894532
matched_only,blend_equal_log,2020,2020–2024,Caregiver/Guardian,2.9085730322025825
matched_only,blend_equal_log,2020,2020–2024,Creator/Artist,5.559234219006772
matched_only,blend_equal_log,2020,2020–2024,Everyman/Orphan,12.433262121613453
matched_only,blend_equal_log,2020,2020–2024,Explorer/Seeker,16.077370654809474
matched_only,blend_equal_log,2020,2020–2024,Hero/Warrior,17.310343158140558
matched_only,blend_equal_log,2020,2020–2024,Innocent,2.9144741820106947
matched_only,blend_equal_log,2020,2020–2024,Jester/Trickster,6.0487597785904335
matched_only,blend_equal_log,2020,2020–2024,Lover,3.40937759754771
matched_only,blend_equal_log,2020,2020–2024,Magician/Transformer,6.259884000926879
matched_only,blend_equal_log,2020,2020–2024,Rebel/Outlaw,8.335187748012954
matched_only,blend_equal_log,2020,2020–2024,Ruler/Leader,5.597502643442662
matched_only,blend_equal_log,2020,2020–2024,Sage/Investigator,7.05095275211986
matched_only,blend_equal_log,2025,2025,Caregiver/Guardian,3.615526765652296
matched_only,blend_equal_log,2025,2025,Creator/Artist,7.17769715643555
matched_only,blend_equal_log,2025,2025,Everyman/Orphan,13.054757665835869
matched_only,blend_equal_log,2025,2025,Explorer/Seeker,15.786760022429714
matched_only,blend_equal_log,2025,2025,Hero/Warrior,15.433224382439148
matched_only,blend_equal_log,2025,2025,Innocent,2.7088520404821046
matched_only,blend_equal_log,2025,2025,Jester/Trickster,5.735603366475928
matched_only,blend_equal_log,2025,2025,Lover,2.3956840095804286
matched_only,blend_equal_log,2025,2025,Magician/Transformer,6.897120452786108
matched_only,blend_equal_log,2025,2025,Rebel/Outlaw,7.661587586759838
matched_only,blend_equal_log,2025,2025,Ruler/Leader,6.383132487549351
matched_only,blend_equal_log,2025,2025,Sage/Investigator,6.946843637505404
matched_only,equal,1980,1980–1984,Everyman/Orphan,9.454774661203908
matched_only,equal,1980,1980–1984,Explorer/Seeker,46.328395839899144
matched_only,equal,1980,1980–1984,Hero/Warrior,34.71478096438702
matched_only,equal,1980,1980–1984,Jester/Trickster,12.669398046013235
matched_only,equal,1980,1980–1984,Magician/Transformer,34.21052631578947
matched_only,equal,1980,1980–1984,Rebel/Outlaw,31.57894736842105
matched_only,equal,1980,1980–1984,Sage/Investigator,15.789473684210526
matched_only,equal,1985,1985–1989,Caregiver/Guardian,3.5204483755144933
matched_only,equal,1985,1985–1989,Everyman/Orphan,10.460178410171206
matched_only,equal,1985,1985–1989,Explorer/Seeker,34.58198660733203
matched_only,equal,1985,1985–1989,Hero/Warrior,22.51761354166372
matched_only,equal,1985,1985–1989,Innocent,2.883216104778074
matched_only,equal,1985,1985–1989,Jester/Trickster,10.167631654951881
matched_only,equal,1985,1985–1989,Lover,8.158613752996628
matched_only,equal,1985,1985–1989,Magician/Transformer,7.797720106718408
matched_only,equal,1985,1985–1989,Rebel/Outlaw,8.98095400865967
matched_only,equal,1985,1985–1989,Ruler/Leader,8.729784312641407
matched_only,equal,1985,1985–1989,Sage/Investigator,8.511459664673465
matched_only,equal,1990,1990–1994,Creator/Artist,0.7827524397082353
matched_only,equal,1990,1990–1994,Everyman/Orphan,5.174972372027495
matched_only,equal,1990,1990–1994,Explorer/Seeker,25.59244692536273
matched_only,equal,1990,1990–1994,Hero/Warrior,24.610059029745724
matched_only,equal,1990,1990–1994,Innocent,4.0043944883710045
matched_only,equal,1990,1990–1994,Jester/Trickster,7.427341587082905
matched_only,equal,1990,1990–1994,Lover,4.054400169572734
matched_only,equal,1990,1990–1994,Magician/Transformer,5.501902455450734
matched_only,equal,1990,1990–1994,Rebel/Outlaw,7.423839582681472
matched_only,equal,1990,1990–1994,Ruler/Leader,7.836044010084704
matched_only,equal,1990,1990–1994,Sage/Investigator,10.458354361115855
matched_only,equal,1995,1995–1999,Caregiver/Guardian,1.1478166571332442
matched_only,equal,1995,1995–1999,Creator/Artist,2.1016203431412603
matched_only,equal,1995,1995–1999,Everyman/Orphan,5.9455853572661805
matched_only,equal,1995,1995–1999,Explorer/Seeker,16.95193309977364
matched_only,equal,1995,1995–1999,Hero/Warrior,26.84685435085213
matched_only,equal,1995,1995–1999,Innocent,2.641051184290581
matched_only,equal,1995,1995–1999,Jester/Trickster,6.04445109742199
matched_only,equal,1995,1995–1999,Lover,1.5295157986363372
matched_only,equal,1995,1995–1999,Magician/Transformer,5.222155315597223
matched_only,equal,1995,1995–1999,Rebel/Outlaw,9.875887907175663
matched_only,equal,1995,1995–1999,Ruler/Leader,8.049653506453868
matched_only,equal,1995,1995–1999,Sage/Investigator,10.30496610990473
matched_only,equal,2000,2000–2004,Caregiver/Guardian,1.2523660659462907
matched_only,equal,2000,2000–2004,Creator/Artist,1.6447502196911308
matched_only,equal,2000,2000–2004,Everyman/Orphan,4.373547919733073
matched_only,equal,2000,2000–2004,Explorer/Seeker,16.910022185382694
matched_only,equal,2000,2000–2004,Hero/Warrior,25.59651184664183
matched_only,equal,2000,2000–2004,Innocent,2.1019185927687034
matched_only,equal,2000,2000–2004,Jester/Trickster,4.4138849721866995
matched_only,equal,2000,2000–2004,Lover,1.1240121747134615
matched_only,equal,2000,2000–2004,Magician/Transformer,5.219556517854078
matched_only,equal,2000,2000–2004,Rebel/Outlaw,10.87346308168755
matched_only,equal,2000,2000–2004,Ruler/Leader,11.180370418099113
matched_only,equal,2000,2000–2004,Sage/Investigator,11.080572509335822
matched_only,equal,2005,2005–2009,Caregiver/Guardian,1.5216981758004011
matched_only,equal,2005,2005–2009,Creator/Artist,2.907089439970947
matched_only,equal,2005,2005–2009,Everyman/Orphan,7.566711732237508
matched_only,equal,2005,2005–2009,Explorer/Seeker,16.35089532496818
matched_only,equal,2005,2005–2009,Hero/Warrior,24.668784201201632
matched_only,equal,2005,2005–2009,Innocent,1.3996749206639372
matched_only,equal,2005,2005–2009,Jester/Trickster,5.4355090147180904
matched_only,equal,2005,2005–2009,Lover,0.668754021188805
matched_only,equal,2005,2005–2009,Magician/Transformer,4.537234888865397
matched_only,equal,2005,2005–2009,Rebel/Outlaw,8.801589935552535
matched_only,equal,2005,2005–2009,Ruler/Leader,9.432723315747236
matched_only,equal,2005,2005–2009,Sage/Investigator,11.609180052378344
matched_only,equal,2010,2010–2014,Caregiver/Guardian,1.8447154994297148
matched_only,equal,2010,2010–2014,Creator/Artist,4.479202717535974
matched_only,equal,2010,2010–2014,Everyman/Orphan,8.952644188798036
matched_only,equal,2010,2010–2014,Explorer/Seeker,17.16702383058111
matched_only,equal,2010,2010–2014,Hero/Warrior,21.543057691962417
matched_only,equal,2010,2010–2014,Innocent,2.4021333016633912
matched_only,equal,2010,2010–2014,Jester/Trickster,6.791436555015432
matched_only,equal,2010,2010–2014,Lover,2.046645404400006
matched_only,equal,2010,2010–2014,Magician/Transformer,5.40270046759558
matched_only,equal,2010,2010–2014,Rebel/Outlaw,8.486076290062648
matched_only,equal,2010,2010–2014,Ruler/Leader,6.329207530844514
matched_only,equal,2010,2010–2014,Sage/Investigator,9.507189439279902
matched_only,equal,2015,2015–2019,Caregiver/Guardian,2.1410030261203743
matched_only,equal,2015,2015–2019,Creator/Artist,4.5855756694354595
matched_only,equal,2015,2015–2019,Everyman/Orphan,11.245928405041653
matched_only,equal,2015,2015–2019,Explorer/Seeker,17.079363766286782
matched_only,equal,2015,2015–2019,Hero/Warrior,18.626966128317036
matched_only,equal,2015,2015–2019,Innocent,2.6837629486425203
matched_only,equal,2015,2015–2019,Jester/Trickster,6.750214771558234
matched_only,equal,2015,2015–2019,Lover,2.9665362718852815
matched_only,equal,2015,2015–2019,Magician/Transformer,6.277829563508721
matched_only,equal,2015,2015–2019,Rebel/Outlaw,8.736763559897314
matched_only,equal,2015,2015–2019,Ruler/Leader,5.559575991679937
matched_only,equal,2015,2015–2019,Sage/Investigator,7.463184372926226
matched_only,equal,2020,2020–2024,Caregiver/Guardian,2.8208341473132914
matched_only,equal,2020,2020–2024,Creator/Artist,5.490974098780764
matched_only,equal,2020,2020–2024,Everyman/Orphan,12.476981693739896
matched_only,equal,2020,2020–2024,Explorer/Seeker,16.02656875761947
matched_only,equal,2020,2020–2024,Hero/Warrior,17.211046666127363
matched_only,equal,2020,2020–2024,Innocent,3.0125433016462653
matched_only,equal,2020,2020–2024,Jester/Trickster,6.096644795381274
matched_only,equal,2020,2020–2024,Lover,3.337954538728045
matched_only,equal,2020,2020–2024,Magician/Transformer,6.430957136914513
matched_only,equal,2020,2020–2024,Rebel/Outlaw,8.357931546086979
matched_only,equal,2020,2020–2024,Ruler/Leader,5.507353105556018
matched_only,equal,2020,2020–2024,Sage/Investigator,7.008297356990083
matched_only,equal,2025,2025,Caregiver/Guardian,3.5829036619124817
matched_only,equal,2025,2025,Creator/Artist,7.014617607066705
matched_only,equal,2025,2025,Everyman/Orphan,13.0021693285811
matched_only,equal,2025,2025,Explorer/Seeker,15.737874097007223
matched_only,equal,2025,2025,Hero/Warrior,15.119020446702214
matched_only,equal,2025,2025,Innocent,2.83085674823108
matched_only,equal,2025,2025,Jester/Trickster,5.960435114250655
matched_only,equal,2025,2025,Lover,2.370410904387623
matched_only,equal,2025,2025,Magician/Transformer,7.104258477841439
matched_only,equal,2025,2025,Rebel/Outlaw,7.588845905489845
matched_only,equal,2025,2025,Ruler/Leader,6.212385461596837
matched_only,equal,2025,2025,Sage/Investigator,7.069484842987041
matched_only,log_cap_p99,1980,1980–1984,Everyman/Orphan,6.760970843085591
matched_only,log_cap_p99,1980,1980–1984,Explorer/Seeker,48.12426505197803
matched_only,log_cap_p99,1980,1980–1984,Hero/Warrior,31.572009843248978
matched_only,log_cap_p99,1980,1980–1984,Jester/Trickster,18.057005682249876
matched_only,log_cap_p99,1980,1980–1984,Magician/Transformer,34.21052631578947
matched_only,log_cap_p99,1980,1980–1984,Rebel/Outlaw,31.578947368421044
matched_only,log_cap_p99,1980,1980–1984,Sage/Investigator,15.789473684210522
matched_only,log_cap_p99,1985,1985–1989,Caregiver/Guardian,2.5047805233929408
matched_only,log_cap_p99,1985,1985–1989,Everyman/Orphan,10.815912276687685
matched_only,log_cap_p99,1985,1985–1989,Explorer/Seeker,35.58012704131542
matched_only,log_cap_p99,1985,1985–1989,Hero/Warrior,21.009854114253656
matched_only,log_cap_p99,1985,1985–1989,Innocent,2.6889608488103414
matched_only,log_cap_p99,1985,1985–1989,Jester/Trickster,11.754461855759567
matched_only,log_cap_p99,1985,1985–1989,Lover,9.687513752410814
matched_only,log_cap_p99,1985,1985–1989,Magician/Transformer,6.626390380845223
matched_only,log_cap_p99,1985,1985–1989,Rebel/Outlaw,9.733716701622505
matched_only,log_cap_p99,1985,1985–1989,Ruler/Leader,6.392063223032591
matched_only,log_cap_p99,1985,1985–1989,Sage/Investigator,8.815965011520055
matched_only,log_cap_p99,1990,1990–1994,Creator/Artist,0.8664419567509243
matched_only,log_cap_p99,1990,1990–1994,Everyman/Orphan,5.229024336730563
matched_only,log_cap_p99,1990,1990–1994,Explorer/Seeker,26.20856146225497
matched_only,log_cap_p99,1990,1990–1994,Hero/Warrior,23.329605327561865
matched_only,log_cap_p99,1990,1990–1994,Innocent,4.193351092654216
matched_only,log_cap_p99,1990,1990–1994,Jester/Trickster,7.793509238621308
matched_only,log_cap_p99,1990,1990–1994,Lover,4.404415977514334
matched_only,log_cap_p99,1990,1990–1994,Magician/Transformer,5.479422711568249
matched_only,log_cap_p99,1990,1990–1994,Rebel/Outlaw,6.779062841353648
matched_only,log_cap_p99,1990,1990–1994,Ruler/Leader,6.928803636493544
matched_only,log_cap_p99,1990,1990–1994,Sage/Investigator,11.935131268697933
matched_only,log_cap_p99,1995,1995–1999,Caregiver/Guardian,0.9847451338741674
matched_only,log_cap_p99,1995,1995–1999,Creator/Artist,2.1503966499231613
matched_only,log_cap_p99,1995,1995–1999,Everyman/Orphan,6.53230305107967
matched_only,log_cap_p99,1995,1995–1999,Explorer/Seeker,18.310431299872256
matched_only,log_cap_p99,1995,1995–1999,Hero/Warrior,26.43804468946205
matched_only,log_cap_p99,1995,1995–1999,Innocent,2.804056326035973
matched_only,log_cap_p99,1995,1995–1999,Jester/Trickster,5.382090761609341
matched_only,log_cap_p99,1995,1995–1999,Lover,1.7388446111580902
matched_only,log_cap_p99,1995,1995–1999,Magician/Transformer,4.959224933815845
matched_only,log_cap_p99,1995,1995–1999,Rebel/Outlaw,9.416856466619183
matched_only,log_cap_p99,1995,1995–1999,Ruler/Leader,7.323740895358396
matched_only,log_cap_p99,1995,1995–1999,Sage/Investigator,10.428145934209658
matched_only,log_cap_p99,2000,2000–2004,Caregiver/Guardian,1.1369156840051933
matched_only,log_cap_p99,2000,2000–2004,Creator/Artist,1.6009098882785981
matched_only,log_cap_p99,2000,2000–2004,Everyman/Orphan,4.274628401784544
matched_only,log_cap_p99,2000,2000–2004,Explorer/Seeker,17.269152250835194
matched_only,log_cap_p99,2000,2000–2004,Hero/Warrior,25.19956155423889
matched_only,log_cap_p99,2000,2000–2004,Innocent,1.9032408899471864
matched_only,log_cap_p99,2000,2000–2004,Jester/Trickster,4.147414330423495
matched_only,log_cap_p99,2000,2000–2004,Lover,1.226666632340812
matched_only,log_cap_p99,2000,2000–2004,Magician/Transformer,4.9468298702614835
matched_only,log_cap_p99,2000,2000–2004,Rebel/Outlaw,12.040891991005958
matched_only,log_cap_p99,2000,2000–2004,Ruler/Leader,10.6643964404016
matched_only,log_cap_p99,2000,2000–2004,Sage/Investigator,10.77256455986306
matched_only,log_cap_p99,2005,2005–2009,Caregiver/Guardian,1.4528889101569964
matched_only,log_cap_p99,2005,2005–2009,Creator/Artist,2.7917354708150808
matched_only,log_cap_p99,2005,2005–2009,Everyman/Orphan,7.53009646500598
matched_only,log_cap_p99,2005,2005–2009,Explorer/Seeker,16.017679576537848
matched_only,log_cap_p99,2005,2005–2009,Hero/Warrior,25.76227379854393
matched_only,log_cap_p99,2005,2005–2009,Innocent,1.2215446164854105
matched_only,log_cap_p99,2005,2005–2009,Jester/Trickster,5.300471885132622
matched_only,log_cap_p99,2005,2005–2009,Lover,0.6417658804366027
matched_only,log_cap_p99,2005,2005–2009,Magician/Transformer,4.319023990694065
matched_only,log_cap_p99,2005,2005–2009,Rebel/Outlaw,9.4295857378284
matched_only,log_cap_p99,2005,2005–2009,Ruler/Leader,9.085647083833575
matched_only,log_cap_p99,2005,2005–2009,Sage/Investigator,10.917419694318955
matched_only,log_cap_p99,2010,2010–2014,Caregiver/Guardian,2.038256879188301
matched_only,log_cap_p99,2010,2010–2014,Creator/Artist,4.429153290700826
matched_only,log_cap_p99,2010,2010–2014,Everyman/Orphan,9.299823868875599
matched_only,log_cap_p99,2010,2010–2014,Explorer/Seeker,16.568733292263783
matched_only,log_cap_p99,2010,2010–2014,Hero/Warrior,22.2528595680349
matched_only,log_cap_p99,2010,2010–2014,Innocent,2.5140427211417786
matched_only,log_cap_p99,2010,2010–2014,Jester/Trickster,6.723781606811523
matched_only,log_cap_p99,2010,2010–2014,Lover,1.9499802214278996
matched_only,log_cap_p99,2010,2010–2014,Magician/Transformer,4.870973310673047
matched_only,log_cap_p99,2010,2010–2014,Rebel/Outlaw,8.821555563596416
matched_only,log_cap_p99,2010,2010–2014,Ruler/Leader,6.322482565520676
matched_only,log_cap_p99,2010,2010–2014,Sage/Investigator,8.894174027369786
matched_only,log_cap_p99,2015,2015–2019,Caregiver/Guardian,2.2766011573794325
matched_only,log_cap_p99,2015,2015–2019,Creator/Artist,4.569506906940051
matched_only,log_cap_p99,2015,2015–2019,Everyman/Orphan,11.53267203173456
matched_only,log_cap_p99,2015,2015–2019,Explorer/Seeker,17.074905125100607
matched_only,log_cap_p99,2015,2015–2019,Hero/Warrior,18.552232670808177
matched_only,log_cap_p99,2015,2015–2019,Innocent,2.620828507564165
matched_only,log_cap_p99,2015,2015–2019,Jester/Trickster,6.778452880348991
matched_only,log_cap_p99,2015,2015–2019,Lover,3.208779113403273
matched_only,log_cap_p99,2015,2015–2019,Magician/Transformer,5.818171572671025
matched_only,log_cap_p99,2015,2015–2019,Rebel/Outlaw,8.60651611044093
matched_only,log_cap_p99,2015,2015–2019,Ruler/Leader,5.599267618741537
matched_only,log_cap_p99,2015,2015–2019,Sage/Investigator,7.588785772105849
matched_only,log_cap_p99,2020,2020–2024,Caregiver/Guardian,2.9981122269096345
matched_only,log_cap_p99,2020,2020–2024,Creator/Artist,5.634124857747547
matched_only,log_cap_p99,2020,2020–2024,Everyman/Orphan,12.38677457403183
matched_only,log_cap_p99,2020,2020–2024,Explorer/Seeker,16.121808061243563
matched_only,log_cap_p99,2020,2020–2024,Hero/Warrior,17.402000285879804
matched_only,log_cap_p99,2020,2020–2024,Innocent,2.81108731605294
matched_only,log_cap_p99,2020,2020–2024,Jester/Trickster,6.003728439021432
matched_only,log_cap_p99,2020,2020–2024,Lover,3.4852213259531006
matched_only,log_cap_p99,2020,2020–2024,Magician/Transformer,6.081656274026394
matched_only,log_cap_p99,2020,2020–2024,Rebel/Outlaw,8.311081412799371
matched_only,log_cap_p99,2020,2020–2024,Ruler/Leader,5.697167818914786
matched_only,log_cap_p99,2020,2020–2024,Sage/Investigator,7.101924207191732
matched_only,log_cap_p99,2025,2025,Caregiver/Guardian,3.6502424965800695
matched_only,log_cap_p99,2025,2025,Creator/Artist,7.359418831646168
matched_only,log_cap_p99,2025,2025,Everyman/Orphan,13.101364216421077
matched_only,log_cap_p99,2025,2025,Explorer/Seeker,15.837155932439629
matched_only,log_cap_p99,2025,2025,Hero/Warrior,15.76334352734398
matched_only,log_cap_p99,2025,2025,Innocent,2.5797291827333724
matched_only,log_cap_p99,2025,2025,Jester/Trickster,5.498569876014659
matched_only,log_cap_p99,2025,2025,Lover,2.426072179954603
matched_only,log_cap_p99,2025,2025,Magician/Transformer,6.678465942954125
matched_only,log_cap_p99,2025,2025,Rebel/Outlaw,7.732746104234521
matched_only,log_cap_p99,2025,2025,Ruler/Leader,6.570105741036978
matched_only,log_cap_p99,2025,2025,Sage/Investigator,6.822247726615369
matched_only,log_reviews,1980,1980–1984,Everyman/Orphan,6.760970843085591
matched_only,log_reviews,1980,1980–1984,Explorer/Seeker,48.12426505197803
matched_only,log_reviews,1980,1980–1984,Hero/Warrior,31.572009843248978
matched_only,log_reviews,1980,1980–1984,Jester/Trickster,18.057005682249876
matched_only,log_reviews,1980,1980–1984,Magician/Transformer,34.21052631578947
matched_only,log_reviews,1980,1980–1984,Rebel/Outlaw,31.578947368421044
matched_only,log_reviews,1980,1980–1984,Sage/Investigator,15.789473684210522
matched_only,log_reviews,1985,1985–1989,Caregiver/Guardian,2.5047805233929408
matched_only,log_reviews,1985,1985–1989,Everyman/Orphan,10.815912276687685
matched_only,log_reviews,1985,1985–1989,Explorer/Seeker,35.58012704131542
matched_only,log_reviews,1985,1985–1989,Hero/Warrior,21.009854114253656
matched_only,log_reviews,1985,1985–1989,Innocent,2.6889608488103414
matched_only,log_reviews,1985,1985–1989,Jester/Trickster,11.754461855759567
matched_only,log_reviews,1985,1985–1989,Lover,9.687513752410814
matched_only,log_reviews,1985,1985–1989,Magician/Transformer,6.626390380845223
matched_only,log_reviews,1985,1985–1989,Rebel/Outlaw,9.733716701622505
matched_only,log_reviews,1985,1985–1989,Ruler/Leader,6.392063223032591
matched_only,log_reviews,1985,1985–1989,Sage/Investigator,8.815965011520055
matched_only,log_reviews,1990,1990–1994,Creator/Artist,0.8664419567509243
matched_only,log_reviews,1990,1990–1994,Everyman/Orphan,5.229024336730563
matched_only,log_reviews,1990,1990–1994,Explorer/Seeker,26.20856146225497
matched_only,log_reviews,1990,1990–1994,Hero/Warrior,23.329605327561865
matched_only,log_reviews,1990,1990–1994,Innocent,4.193351092654216
matched_only,log_reviews,1990,1990–1994,Jester/Trickster,7.793509238621308
matched_only,log_reviews,1990,1990–1994,Lover,4.404415977514334
matched_only,log_reviews,1990,1990–1994,Magician/Transformer,5.479422711568249
matched_only,log_reviews,1990,1990–1994,Rebel/Outlaw,6.779062841353648
matched_only,log_reviews,1990,1990–1994,Ruler/Leader,6.928803636493544
matched_only,log_reviews,1990,1990–1994,Sage/Investigator,11.935131268697933
matched_only,log_reviews,1995,1995–1999,Caregiver/Guardian,0.983186968006715
matched_only,log_reviews,1995,1995–1999,Creator/Artist,2.149402307467525
matched_only,log_reviews,1995,1995–1999,Everyman/Orphan,6.541842374903338
matched_only,log_reviews,1995,1995–1999,Explorer/Seeker,18.29329410679472
matched_only,log_reviews,1995,1995–1999,Hero/Warrior,26.439852231317854
matched_only,log_reviews,1995,1995–1999,Innocent,2.8023762149893785
matched_only,log_reviews,1995,1995–1999,Jester/Trickster,5.37641010180087
matched_only,log_reviews,1995,1995–1999,Lover,1.7366069626131762
matched_only,log_reviews,1995,1995–1999,Magician/Transformer,4.958905140834599
matched_only,log_reviews,1995,1995–1999,Rebel/Outlaw,9.402940117625201
matched_only,log_reviews,1995,1995–1999,Ruler/Leader,7.311891556519512
matched_only,log_reviews,1995,1995–1999,Sage/Investigator,10.475232638721677
matched_only,log_reviews,2000,2000–2004,Caregiver/Guardian,1.1336559557623442
matched_only,log_reviews,2000,2000–2004,Creator/Artist,1.5968303176425487
matched_only,log_reviews,2000,2000–2004,Everyman/Orphan,4.262248280446572
matched_only,log_reviews,2000,2000–2004,Explorer/Seeker,17.23155730258257
matched_only,log_reviews,2000,2000–2004,Hero/Warrior,25.206615047447563
matched_only,log_reviews,2000,2000–2004,Innocent,1.899017499077597
matched_only,log_reviews,2000,2000–2004,Jester/Trickster,4.159046801413718
matched_only,log_reviews,2000,2000–2004,Lover,1.2349941866453837
matched_only,log_reviews,2000,2000–2004,Magician/Transformer,4.939388110274686
matched_only,log_reviews,2000,2000–2004,Rebel/Outlaw,12.101279292866053
matched_only,log_reviews,2000,2000–2004,Ruler/Leader,10.648921099096151
matched_only,log_reviews,2000,2000–2004,Sage/Investigator,10.767303924885844
matched_only,log_reviews,2005,2005–2009,Caregiver/Guardian,1.4626565043081217
matched_only,log_reviews,2005,2005–2009,Creator/Artist,2.7850976884368768
matched_only,log_reviews,2005,2005–2009,Everyman/Orphan,7.594664468864586
matched_only,log_reviews,2005,2005–2009,Explorer/Seeker,15.987423148071752
matched_only,log_reviews,2005,2005–2009,Hero/Warrior,25.754925624123974
matched_only,log_reviews,2005,2005–2009,Innocent,1.2190161019003078
matched_only,log_reviews,2005,2005–2009,Jester/Trickster,5.2981408021279295
matched_only,log_reviews,2005,2005–2009,Lover,0.641183990893404
matched_only,log_reviews,2005,2005–2009,Magician/Transformer,4.309975268195634
matched_only,log_reviews,2005,2005–2009,Rebel/Outlaw,9.443646964267591
matched_only,log_reviews,2005,2005–2009,Ruler/Leader,9.070171762571917
matched_only,log_reviews,2005,2005–2009,Sage/Investigator,10.905815038360185
matched_only,log_reviews,2010,2010–2014,Caregiver/Guardian,2.0450849604251027
matched_only,log_reviews,2010,2010–2014,Creator/Artist,4.422754549996069
matched_only,log_reviews,2010,2010–2014,Everyman/Orphan,9.347558839183833
matched_only,log_reviews,2010,2010–2014,Explorer/Seeker,16.557823035849943
matched_only,log_reviews,2010,2010–2014,Hero/Warrior,22.232666603463564
matched_only,log_reviews,2010,2010–2014,Innocent,2.508075352482531
matched_only,log_reviews,2010,2010–2014,Jester/Trickster,6.709624661240379
matched_only,log_reviews,2010,2010–2014,Lover,1.9424831418929513
matched_only,log_reviews,2010,2010–2014,Magician/Transformer,4.862473192652637
matched_only,log_reviews,2010,2010–2014,Rebel/Outlaw,8.86881129447047
matched_only,log_reviews,2010,2010–2014,Ruler/Leader,6.313723432744363
matched_only,log_reviews,2010,2010–2014,Sage/Investigator,8.869887995024204
matched_only,log_reviews,2015,2015–2019,Caregiver/Guardian,2.290387960864031
matched_only,log_reviews,2015,2015–2019,Creator/Artist,4.565900261205914
matched_only,log_reviews,2015,2015–2019,Everyman/Orphan,11.53957886448198
matched_only,log_reviews,2015,2015–2019,Explorer/Seeker,17.07343871569048
matched_only,log_reviews,2015,2015–2019,Hero/Warrior,18.57279618718848
matched_only,log_reviews,2015,2015–2019,Innocent,2.6249395486560783
