part_no,custom_id,appid,name,model,chunk_request_number,chunk_size
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,1971100,絶叫死人（Zombie Scream）,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2017640,Sakura Gym Girls,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2019340,The Cecil: The Journey Begins,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2052780,Painter Simulator,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2065200,The Stone Cutter and the Mountain Spirit,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2072150,Kairobotica,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2081340,KAMiBAKO - Mythology of Cube -,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2084240,Starshifter,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2093330,Party Bunch,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2095060,Inhabit,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2105130,Observo,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2108440,Lawless West,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2112420,Pillazon: MMO Drug Lord Tycoon,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2113370,Hex Picross,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2122550,Mushroom Card RPG,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2130940,Puzzle Park,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2135850,Tinytown,gpt-5.4-mini,49,50
7,steam-v006-rest54mini-part_007-chunk-0049-ranks-33401-33450,2135970,Magnus Positive Phototaxis,gpt-5.4-mini,49,50
